age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
50,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States
33,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1579,42,United-States
55,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States
47,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,40,United-States
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
41,Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,80,United-States
28,Private,5th-6th,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Columbia
23,Private,HS-grad,9,Never-married,Sales,Other-relative,Black,Female,0,0,25,Jamaica
25,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico
42,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States
20,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States
57,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
22,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,United-States
46,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1902,70,Canada
27,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States
40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
36,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
27,Private,11th,7,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States
38,Private,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,58,United-States
52,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Iran
57,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
46,State-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States
26,State-gov,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States
33,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
55,Self-emp-not-inc,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,12,United-States
36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
27,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico
37,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
38,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States
27,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
44,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States
56,Private,11th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,0,49,United-States
58,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States
23,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
43,Federal-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States
30,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States
26,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States
55,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
24,Private,11th,7,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
41,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3942,0,40,United-States
44,Private,1st-4th,2,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,40,Vietnam
52,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States
30,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,Mexico
66,State-gov,HS-grad,9,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,35,United-States
47,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
22,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
22,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States
29,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,43,United-States
38,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,12,United-States
58,Private,9th,5,Divorced,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States
38,Private,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,0,0,30,United-States
55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
35,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States
51,Local-gov,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
35,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States
25,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
41,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States
55,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,32,United-States
24,Private,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States
57,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,United-States
45,Private,HS-grad,9,Never-married,Priv-house-serv,Unmarried,Black,Female,0,0,30,United-States
19,Private,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States
29,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,18,United-States
23,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,2001,40,United-States
42,Private,5th-6th,3,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,Puerto-Rico
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,India
29,Self-emp-inc,HS-grad,9,Separated,Prof-specialty,Other-relative,White,Male,0,0,25,United-States
21,Private,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Own-child,White,Female,0,0,40,Dominican-Republic
23,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,55,Ireland
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States
66,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
38,Private,Some-college,10,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,Germany
19,Private,5th-6th,3,Never-married,Other-service,Not-in-family,White,Male,0,0,50,Guatemala
18,Private,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,0,0,54,Mexico
28,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,30,United-States
37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
28,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1887,40,United-States
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States
60,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
42,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
40,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Ireland
53,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,40,United-States
57,State-gov,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States
90,Private,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
59,Self-emp-inc,10th,6,Widowed,Exec-managerial,Unmarried,White,Female,0,2559,50,United-States
30,Private,Assoc-acdm,12,Divorced,Adm-clerical,Own-child,White,Female,0,1762,40,United-States
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,Germany
17,Private,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Canada
23,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,12,United-States
29,Private,Assoc-voc,11,Divorced,Tech-support,Not-in-family,Black,Male,14344,0,40,United-States
32,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,42,United-States
26,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
30,Self-emp-not-inc,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,60,United-States
27,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1579,40,United-States
35,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
33,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
29,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,Other,Male,0,0,40,United-States
32,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States
39,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
22,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
36,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
42,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
17,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
43,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
47,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States
32,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
53,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999,0,50,India
18,State-gov,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
24,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,United-States
51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States
32,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
31,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
36,Private,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States
42,Private,Bachelors,13,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,60,United-States
51,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
33,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States
22,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,1602,10,United-States
19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
39,Private,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,60,United-States
30,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
35,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,7298,0,35,United-States
20,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Female,0,0,17,United-States
50,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,40,United-States
33,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
69,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,8,United-States
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States
40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States
60,Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
34,Private,10th,6,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,60,United-States
22,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
32,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5178,0,50,United-States
17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States
29,Private,Assoc-voc,11,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States
20,Private,9th,5,Never-married,Adm-clerical,Unmarried,Black,Female,114,0,20,United-States
58,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
28,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States
54,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
44,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
57,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States
32,Private,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,1471,0,38,United-States
46,Federal-gov,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
48,Private,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,45,United-States
40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2580,0,40,United-States
22,State-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States
34,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1485,40,United-States
24,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
64,Private,5th-6th,3,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
35,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,45,United-States
46,Private,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,48,United-States
19,Private,HS-grad,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States
21,State-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,43,United-States
35,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
39,Federal-gov,Bachelors,13,Divorced,Tech-support,Unmarried,Black,Female,0,625,40,United-States
42,Federal-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,14084,0,60,United-States
24,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States
32,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
48,Self-emp-not-inc,Some-college,10,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States
36,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,United-States
36,Private,10th,6,Divorced,Craft-repair,Other-relative,Black,Male,0,0,40,United-States
20,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,18,United-States
21,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,36,United-States
18,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,35,United-States
40,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
18,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,49,United-States
35,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,United-States
30,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,25,United-States
